
> idfm-node-backend@1.0.0 map:isochrones:build
> tsx src/transport/isochrones/build-isochrones.ts --all --requests-per-minute 6000 --keep-archives

Walking radar: 30754 origins, 0 cached, 30754 pending, at least 6151 ORS requests.
Catalog/provider/validation changed: rebuilding scopes from verified origin checkpoints. Older caches are kept but not reused.
ORS: 29135/30754 processed; 5887 requests; 15 unavailable origins.
ORS: 29140/30754 processed; 5888 requests; 15 unavailable origins.
ORS: 29145/30754 processed; 5889 requests; 15 unavailable origins.
ORS: 29150/30754 processed; 5890 requests; 15 unavailable origins.
ORS: 29155/30754 processed; 5891 requests; 15 unavailable origins.
ORS: 29160/30754 processed; 5892 requests; 15 unavailable origins.
ORS: 29165/30754 processed; 5893 requests; 15 unavailable origins.
ORS: 29170/30754 processed; 5894 requests; 15 unavailable origins.
ORS: 29175/30754 processed; 5895 requests; 15 unavailable origins.
ORS: 29180/30754 processed; 5896 requests; 15 unavailable origins.
ORS: 29185/30754 processed; 5897 requests; 15 unavailable origins.
ORS: 29190/30754 processed; 5898 requests; 15 unavailable origins.
ORS: 29195/30754 processed; 5899 requests; 15 unavailable origins.
ORS: 29200/30754 processed; 5900 requests; 15 unavailable origins.
ORS: 29205/30754 processed; 5901 requests; 15 unavailable origins.
ORS: 29210/30754 processed; 5902 requests; 15 unavailable origins.
ORS: 29215/30754 processed; 5903 requests; 15 unavailable origins.
ORS: 29220/30754 processed; 5904 requests; 15 unavailable origins.
ORS: 29225/30754 processed; 5905 requests; 15 unavailable origins.
ORS: 29230/30754 processed; 5906 requests; 15 unavailable origins.
ORS: 29235/30754 processed; 5907 requests; 15 unavailable origins.
ORS: 29240/30754 processed; 5908 requests; 15 unavailable origins.
ORS: 29245/30754 processed; 5909 requests; 15 unavailable origins.
ORS: 29250/30754 processed; 5910 requests; 15 unavailable origins.
ORS: 29255/30754 processed; 5911 requests; 15 unavailable origins.
ORS: 29260/30754 processed; 5912 requests; 15 unavailable origins.
ORS: 29265/30754 processed; 5913 requests; 15 unavailable origins.
ORS: 29270/30754 processed; 5914 requests; 15 unavailable origins.
ORS: 29275/30754 processed; 5915 requests; 15 unavailable origins.
ORS: 29280/30754 processed; 5916 requests; 15 unavailable origins.
ORS: 29285/30754 processed; 5917 requests; 15 unavailable origins.
ORS: 29290/30754 processed; 5918 requests; 15 unavailable origins.
ORS: 29295/30754 processed; 5919 requests; 15 unavailable origins.
ORS: 29300/30754 processed; 5920 requests; 15 unavailable origins.
ORS: 29305/30754 processed; 5921 requests; 15 unavailable origins.
ORS: 29310/30754 processed; 5922 requests; 15 unavailable origins.
ORS: 29315/30754 processed; 5923 requests; 15 unavailable origins.
ORS: 29320/30754 processed; 5924 requests; 15 unavailable origins.
ORS: 29325/30754 processed; 5925 requests; 15 unavailable origins.
ORS: 29330/30754 processed; 5926 requests; 15 unavailable origins.
ORS: 29335/30754 processed; 5927 requests; 15 unavailable origins.
ORS: 29340/30754 processed; 5928 requests; 15 unavailable origins.
ORS: 29345/30754 processed; 5929 requests; 15 unavailable origins.
ORS: 29350/30754 processed; 5930 requests; 15 unavailable origins.
ORS: 29355/30754 processed; 5931 requests; 15 unavailable origins.
ORS: 29360/30754 processed; 5932 requests; 15 unavailable origins.
ORS: 29365/30754 processed; 5933 requests; 15 unavailable origins.
ORS: 29370/30754 processed; 5934 requests; 15 unavailable origins.
ORS: 29375/30754 processed; 5935 requests; 15 unavailable origins.
ORS: 29380/30754 processed; 5936 requests; 15 unavailable origins.
ORS: 29385/30754 processed; 5937 requests; 15 unavailable origins.
ORS: 29390/30754 processed; 5938 requests; 15 unavailable origins.
ORS: 29395/30754 processed; 5939 requests; 15 unavailable origins.
ORS: 29400/30754 processed; 5940 requests; 15 unavailable origins.
ORS: 29405/30754 processed; 5941 requests; 15 unavailable origins.
ORS: 29410/30754 processed; 5942 requests; 15 unavailable origins.
ORS: 29415/30754 processed; 5943 requests; 15 unavailable origins.
ORS: 29420/30754 processed; 5944 requests; 15 unavailable origins.
ORS: 29425/30754 processed; 5945 requests; 15 unavailable origins.
ORS: 29430/30754 processed; 5946 requests; 15 unavailable origins.
ORS: 29435/30754 processed; 5947 requests; 15 unavailable origins.
ORS: 29440/30754 processed; 5948 requests; 15 unavailable origins.
ORS: 29445/30754 processed; 5949 requests; 15 unavailable origins.
ORS: 29450/30754 processed; 5950 requests; 15 unavailable origins.
ORS: 29455/30754 processed; 5951 requests; 15 unavailable origins.
ORS: 29460/30754 processed; 5952 requests; 15 unavailable origins.
ORS: 29465/30754 processed; 5953 requests; 15 unavailable origins.
ORS: 29470/30754 processed; 5954 requests; 15 unavailable origins.
ORS: 29475/30754 processed; 5955 requests; 15 unavailable origins.
ORS: 29480/30754 processed; 5956 requests; 15 unavailable origins.
ORS: 29485/30754 processed; 5957 requests; 15 unavailable origins.
ORS: 29490/30754 processed; 5958 requests; 15 unavailable origins.
ORS: 29495/30754 processed; 5959 requests; 15 unavailable origins.
ORS: 29500/30754 processed; 5960 requests; 15 unavailable origins.
ORS: 29505/30754 processed; 5961 requests; 15 unavailable origins.
ORS: 29510/30754 processed; 5962 requests; 15 unavailable origins.
ORS: 29515/30754 processed; 5963 requests; 15 unavailable origins.
ORS: 29520/30754 processed; 5964 requests; 15 unavailable origins.
ORS: 29525/30754 processed; 5965 requests; 15 unavailable origins.
ORS: 29530/30754 processed; 5966 requests; 15 unavailable origins.
ORS: 29535/30754 processed; 5967 requests; 15 unavailable origins.
ORS: 29540/30754 processed; 5968 requests; 15 unavailable origins.
ORS: 29545/30754 processed; 5969 requests; 15 unavailable origins.
ORS: 29550/30754 processed; 5970 requests; 15 unavailable origins.
ORS: 29555/30754 processed; 5971 requests; 15 unavailable origins.
ORS: 29560/30754 processed; 5972 requests; 15 unavailable origins.
ORS: 29565/30754 processed; 5973 requests; 15 unavailable origins.
Unavailable origin 3.00530,48.55559 (3.0053,48.55559) [ors-3099]: Charlotte Delbo [station:FR::Quay:50193692:FR1; line:IDFM:C02294, line:IDFM:C02585] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
ORS: 29570/30754 processed; 5979 requests; 16 unavailable origins.
ORS: 29575/30754 processed; 5980 requests; 16 unavailable origins.
ORS: 29580/30754 processed; 5981 requests; 16 unavailable origins.
ORS: 29585/30754 processed; 5982 requests; 16 unavailable origins.
ORS: 29590/30754 processed; 5983 requests; 16 unavailable origins.
ORS: 29595/30754 processed; 5984 requests; 16 unavailable origins.
ORS: 29600/30754 processed; 5985 requests; 16 unavailable origins.
ORS: 29605/30754 processed; 5986 requests; 16 unavailable origins.
ORS: 29610/30754 processed; 5987 requests; 16 unavailable origins.
ORS: 29615/30754 processed; 5988 requests; 16 unavailable origins.
ORS: 29620/30754 processed; 5989 requests; 16 unavailable origins.
ORS: 29625/30754 processed; 5990 requests; 16 unavailable origins.
ORS: 29630/30754 processed; 5991 requests; 16 unavailable origins.
ORS: 29635/30754 processed; 5992 requests; 16 unavailable origins.
ORS: 29640/30754 processed; 5993 requests; 16 unavailable origins.
ORS: 29645/30754 processed; 5994 requests; 16 unavailable origins.
ORS: 29650/30754 processed; 5995 requests; 16 unavailable origins.
ORS: 29655/30754 processed; 5996 requests; 16 unavailable origins.
ORS: 29660/30754 processed; 5997 requests; 16 unavailable origins.
ORS: 29665/30754 processed; 5998 requests; 16 unavailable origins.
ORS: 29670/30754 processed; 5999 requests; 16 unavailable origins.
ORS: 29675/30754 processed; 6000 requests; 16 unavailable origins.
ORS: 29680/30754 processed; 6001 requests; 16 unavailable origins.
ORS: 29685/30754 processed; 6002 requests; 16 unavailable origins.
ORS: 29690/30754 processed; 6003 requests; 16 unavailable origins.
ORS: 29695/30754 processed; 6004 requests; 16 unavailable origins.
ORS: 29700/30754 processed; 6005 requests; 16 unavailable origins.
ORS: 29705/30754 processed; 6006 requests; 16 unavailable origins.
ORS: 29710/30754 processed; 6007 requests; 16 unavailable origins.
ORS: 29715/30754 processed; 6008 requests; 16 unavailable origins.
ORS: 29720/30754 processed; 6009 requests; 16 unavailable origins.
ORS: 29725/30754 processed; 6010 requests; 16 unavailable origins.
ORS: 29730/30754 processed; 6011 requests; 16 unavailable origins.
ORS: 29735/30754 processed; 6012 requests; 16 unavailable origins.
ORS: 29740/30754 processed; 6013 requests; 16 unavailable origins.
ORS: 29745/30754 processed; 6014 requests; 16 unavailable origins.
ORS: 29750/30754 processed; 6015 requests; 16 unavailable origins.
ORS: 29755/30754 processed; 6016 requests; 16 unavailable origins.
ORS: 29760/30754 processed; 6017 requests; 16 unavailable origins.
ORS: 29765/30754 processed; 6018 requests; 16 unavailable origins.
ORS: 29770/30754 processed; 6019 requests; 16 unavailable origins.
ORS: 29775/30754 processed; 6020 requests; 16 unavailable origins.
ORS: 29780/30754 processed; 6021 requests; 16 unavailable origins.
ORS: 29785/30754 processed; 6022 requests; 16 unavailable origins.
ORS: 29790/30754 processed; 6023 requests; 16 unavailable origins.
ORS: 29795/30754 processed; 6024 requests; 16 unavailable origins.
ORS: 29800/30754 processed; 6025 requests; 16 unavailable origins.
ORS: 29805/30754 processed; 6026 requests; 16 unavailable origins.
ORS: 29810/30754 processed; 6027 requests; 16 unavailable origins.
ORS: 29815/30754 processed; 6028 requests; 16 unavailable origins.
ORS: 29820/30754 processed; 6029 requests; 16 unavailable origins.
ORS: 29825/30754 processed; 6030 requests; 16 unavailable origins.
ORS: 29830/30754 processed; 6031 requests; 16 unavailable origins.
ORS: 29835/30754 processed; 6032 requests; 16 unavailable origins.
ORS: 29840/30754 processed; 6033 requests; 16 unavailable origins.
ORS: 29845/30754 processed; 6034 requests; 16 unavailable origins.
ORS: 29850/30754 processed; 6035 requests; 16 unavailable origins.
ORS: 29855/30754 processed; 6036 requests; 16 unavailable origins.
ORS: 29860/30754 processed; 6037 requests; 16 unavailable origins.
ORS: 29865/30754 processed; 6038 requests; 16 unavailable origins.
ORS: 29870/30754 processed; 6039 requests; 16 unavailable origins.
ORS: 29875/30754 processed; 6040 requests; 16 unavailable origins.
ORS: 29880/30754 processed; 6041 requests; 16 unavailable origins.
ORS: 29885/30754 processed; 6042 requests; 16 unavailable origins.
ORS: 29890/30754 processed; 6043 requests; 16 unavailable origins.
ORS: 29895/30754 processed; 6044 requests; 16 unavailable origins.
ORS: 29900/30754 processed; 6045 requests; 16 unavailable origins.
ORS: 29905/30754 processed; 6046 requests; 16 unavailable origins.
ORS: 29910/30754 processed; 6047 requests; 16 unavailable origins.
ORS: 29915/30754 processed; 6048 requests; 16 unavailable origins.
ORS: 29920/30754 processed; 6049 requests; 16 unavailable origins.
ORS: 29925/30754 processed; 6050 requests; 16 unavailable origins.
ORS: 29930/30754 processed; 6051 requests; 16 unavailable origins.
ORS: 29935/30754 processed; 6052 requests; 16 unavailable origins.
ORS: 29940/30754 processed; 6053 requests; 16 unavailable origins.
ORS: 29945/30754 processed; 6054 requests; 16 unavailable origins.
ORS: 29950/30754 processed; 6055 requests; 16 unavailable origins.
ORS: 29955/30754 processed; 6056 requests; 16 unavailable origins.
ORS: 29960/30754 processed; 6057 requests; 16 unavailable origins.
ORS: 29965/30754 processed; 6058 requests; 16 unavailable origins.
ORS: 29970/30754 processed; 6059 requests; 16 unavailable origins.
ORS: 29975/30754 processed; 6060 requests; 16 unavailable origins.
ORS: 29980/30754 processed; 6061 requests; 16 unavailable origins.
ORS: 29985/30754 processed; 6062 requests; 16 unavailable origins.
ORS: 29990/30754 processed; 6063 requests; 16 unavailable origins.
ORS: 29995/30754 processed; 6064 requests; 16 unavailable origins.
ORS: 30000/30754 processed; 6065 requests; 16 unavailable origins.
ORS: 30005/30754 processed; 6066 requests; 16 unavailable origins.
ORS: 30010/30754 processed; 6067 requests; 16 unavailable origins.
ORS: 30015/30754 processed; 6068 requests; 16 unavailable origins.
ORS: 30020/30754 processed; 6069 requests; 16 unavailable origins.
ORS: 30025/30754 processed; 6070 requests; 16 unavailable origins.
ORS: 30030/30754 processed; 6071 requests; 16 unavailable origins.
ORS: 30035/30754 processed; 6072 requests; 16 unavailable origins.
ORS: 30040/30754 processed; 6073 requests; 16 unavailable origins.
ORS: 30045/30754 processed; 6074 requests; 16 unavailable origins.
ORS: 30050/30754 processed; 6075 requests; 16 unavailable origins.
ORS: 30055/30754 processed; 6076 requests; 16 unavailable origins.
ORS: 30060/30754 processed; 6077 requests; 16 unavailable origins.
ORS: 30065/30754 processed; 6078 requests; 16 unavailable origins.
ORS: 30070/30754 processed; 6079 requests; 16 unavailable origins.
ORS: 30075/30754 processed; 6080 requests; 16 unavailable origins.
ORS: 30080/30754 processed; 6081 requests; 16 unavailable origins.
ORS: 30085/30754 processed; 6082 requests; 16 unavailable origins.
ORS: 30090/30754 processed; 6083 requests; 16 unavailable origins.
ORS: 30095/30754 processed; 6084 requests; 16 unavailable origins.
ORS: 30100/30754 processed; 6085 requests; 16 unavailable origins.
ORS: 30105/30754 processed; 6086 requests; 16 unavailable origins.
ORS: 30110/30754 processed; 6087 requests; 16 unavailable origins.
ORS: 30115/30754 processed; 6088 requests; 16 unavailable origins.
ORS: 30120/30754 processed; 6089 requests; 16 unavailable origins.
ORS: 30125/30754 processed; 6090 requests; 16 unavailable origins.
ORS: 30130/30754 processed; 6091 requests; 16 unavailable origins.
ORS: 30135/30754 processed; 6092 requests; 16 unavailable origins.
ORS: 30140/30754 processed; 6093 requests; 16 unavailable origins.
ORS: 30145/30754 processed; 6094 requests; 16 unavailable origins.
ORS: 30150/30754 processed; 6095 requests; 16 unavailable origins.
ORS: 30155/30754 processed; 6096 requests; 16 unavailable origins.
ORS: 30160/30754 processed; 6097 requests; 16 unavailable origins.
ORS: 30165/30754 processed; 6098 requests; 16 unavailable origins.
ORS: 30170/30754 processed; 6099 requests; 16 unavailable origins.
ORS: 30175/30754 processed; 6100 requests; 16 unavailable origins.
ORS: 30180/30754 processed; 6101 requests; 16 unavailable origins.
ORS: 30185/30754 processed; 6102 requests; 16 unavailable origins.
ORS: 30190/30754 processed; 6103 requests; 16 unavailable origins.
ORS: 30195/30754 processed; 6104 requests; 16 unavailable origins.
ORS: 30200/30754 processed; 6105 requests; 16 unavailable origins.
ORS: 30205/30754 processed; 6106 requests; 16 unavailable origins.
ORS: 30210/30754 processed; 6107 requests; 16 unavailable origins.
ORS: 30215/30754 processed; 6108 requests; 16 unavailable origins.
ORS: 30220/30754 processed; 6109 requests; 16 unavailable origins.
ORS: 30225/30754 processed; 6110 requests; 16 unavailable origins.
ORS: 30230/30754 processed; 6111 requests; 16 unavailable origins.
ORS: 30235/30754 processed; 6112 requests; 16 unavailable origins.
ORS: 30240/30754 processed; 6113 requests; 16 unavailable origins.
ORS: 30245/30754 processed; 6114 requests; 16 unavailable origins.
ORS: 30250/30754 processed; 6115 requests; 16 unavailable origins.
ORS: 30255/30754 processed; 6116 requests; 16 unavailable origins.
ORS: 30260/30754 processed; 6117 requests; 16 unavailable origins.
ORS: 30265/30754 processed; 6118 requests; 16 unavailable origins.
ORS: 30270/30754 processed; 6119 requests; 16 unavailable origins.
ORS: 30275/30754 processed; 6120 requests; 16 unavailable origins.
ORS: 30280/30754 processed; 6121 requests; 16 unavailable origins.
ORS: 30285/30754 processed; 6122 requests; 16 unavailable origins.
ORS: 30290/30754 processed; 6123 requests; 16 unavailable origins.
ORS: 30295/30754 processed; 6124 requests; 16 unavailable origins.
ORS: 30300/30754 processed; 6125 requests; 16 unavailable origins.
ORS: 30305/30754 processed; 6126 requests; 16 unavailable origins.
ORS: 30310/30754 processed; 6127 requests; 16 unavailable origins.
ORS: 30315/30754 processed; 6128 requests; 16 unavailable origins.
ORS: 30320/30754 processed; 6129 requests; 16 unavailable origins.
ORS: 30325/30754 processed; 6130 requests; 16 unavailable origins.
ORS: 30330/30754 processed; 6131 requests; 16 unavailable origins.
ORS: 30335/30754 processed; 6132 requests; 16 unavailable origins.
ORS: 30340/30754 processed; 6133 requests; 16 unavailable origins.
ORS: 30345/30754 processed; 6134 requests; 16 unavailable origins.
ORS: 30350/30754 processed; 6135 requests; 16 unavailable origins.
ORS: 30355/30754 processed; 6136 requests; 16 unavailable origins.
ORS: 30360/30754 processed; 6137 requests; 16 unavailable origins.
ORS: 30365/30754 processed; 6138 requests; 16 unavailable origins.
ORS: 30370/30754 processed; 6139 requests; 16 unavailable origins.
ORS: 30375/30754 processed; 6140 requests; 16 unavailable origins.
ORS: 30380/30754 processed; 6141 requests; 16 unavailable origins.
ORS: 30385/30754 processed; 6142 requests; 16 unavailable origins.
ORS: 30390/30754 processed; 6143 requests; 16 unavailable origins.
ORS: 30395/30754 processed; 6144 requests; 16 unavailable origins.
ORS: 30400/30754 processed; 6145 requests; 16 unavailable origins.
ORS: 30405/30754 processed; 6146 requests; 16 unavailable origins.
ORS: 30410/30754 processed; 6147 requests; 16 unavailable origins.
ORS: 30415/30754 processed; 6148 requests; 16 unavailable origins.
ORS: 30420/30754 processed; 6149 requests; 16 unavailable origins.
ORS: 30425/30754 processed; 6150 requests; 16 unavailable origins.
ORS: 30430/30754 processed; 6151 requests; 16 unavailable origins.
ORS: 30435/30754 processed; 6152 requests; 16 unavailable origins.
ORS: 30440/30754 processed; 6153 requests; 16 unavailable origins.
ORS: 30445/30754 processed; 6154 requests; 16 unavailable origins.
ORS: 30450/30754 processed; 6155 requests; 16 unavailable origins.
ORS: 30455/30754 processed; 6156 requests; 16 unavailable origins.
ORS: 30460/30754 processed; 6157 requests; 16 unavailable origins.
ORS: 30465/30754 processed; 6158 requests; 16 unavailable origins.
ORS: 30470/30754 processed; 6159 requests; 16 unavailable origins.
ORS: 30475/30754 processed; 6160 requests; 16 unavailable origins.
ORS: 30480/30754 processed; 6161 requests; 16 unavailable origins.
ORS: 30485/30754 processed; 6162 requests; 16 unavailable origins.
ORS: 30490/30754 processed; 6163 requests; 16 unavailable origins.
ORS: 30495/30754 processed; 6164 requests; 16 unavailable origins.
ORS: 30500/30754 processed; 6165 requests; 16 unavailable origins.
ORS: 30505/30754 processed; 6166 requests; 16 unavailable origins.
ORS: 30510/30754 processed; 6167 requests; 16 unavailable origins.
ORS: 30515/30754 processed; 6168 requests; 16 unavailable origins.
ORS: 30520/30754 processed; 6169 requests; 16 unavailable origins.
ORS: 30525/30754 processed; 6170 requests; 16 unavailable origins.
ORS: 30530/30754 processed; 6171 requests; 16 unavailable origins.
ORS: 30535/30754 processed; 6172 requests; 16 unavailable origins.
ORS: 30540/30754 processed; 6173 requests; 16 unavailable origins.
ORS: 30545/30754 processed; 6174 requests; 16 unavailable origins.
ORS: 30550/30754 processed; 6175 requests; 16 unavailable origins.
ORS: 30555/30754 processed; 6176 requests; 16 unavailable origins.
ORS: 30560/30754 processed; 6177 requests; 16 unavailable origins.
ORS: 30565/30754 processed; 6178 requests; 16 unavailable origins.
ORS: 30570/30754 processed; 6179 requests; 16 unavailable origins.
ORS: 30575/30754 processed; 6180 requests; 16 unavailable origins.
ORS: 30580/30754 processed; 6181 requests; 16 unavailable origins.
ORS: 30585/30754 processed; 6182 requests; 16 unavailable origins.
ORS: 30590/30754 processed; 6183 requests; 16 unavailable origins.
ORS: 30595/30754 processed; 6184 requests; 16 unavailable origins.
ORS: 30600/30754 processed; 6185 requests; 16 unavailable origins.
ORS: 30605/30754 processed; 6186 requests; 16 unavailable origins.
ORS: 30610/30754 processed; 6187 requests; 16 unavailable origins.
ORS: 30615/30754 processed; 6188 requests; 16 unavailable origins.
ORS: 30620/30754 processed; 6189 requests; 16 unavailable origins.
ORS: 30625/30754 processed; 6190 requests; 16 unavailable origins.
ORS: 30630/30754 processed; 6191 requests; 16 unavailable origins.
ORS: 30635/30754 processed; 6192 requests; 16 unavailable origins.
ORS: 30640/30754 processed; 6193 requests; 16 unavailable origins.
ORS: 30645/30754 processed; 6194 requests; 16 unavailable origins.
ORS: 30650/30754 processed; 6195 requests; 16 unavailable origins.
ORS: 30655/30754 processed; 6196 requests; 16 unavailable origins.
ORS: 30660/30754 processed; 6197 requests; 16 unavailable origins.
ORS: 30665/30754 processed; 6198 requests; 16 unavailable origins.
ORS: 30670/30754 processed; 6199 requests; 16 unavailable origins.
ORS: 30675/30754 processed; 6200 requests; 16 unavailable origins.
ORS: 30680/30754 processed; 6201 requests; 16 unavailable origins.
ORS: 30685/30754 processed; 6202 requests; 16 unavailable origins.
ORS: 30690/30754 processed; 6203 requests; 16 unavailable origins.
ORS: 30695/30754 processed; 6204 requests; 16 unavailable origins.
ORS: 30700/30754 processed; 6205 requests; 16 unavailable origins.
ORS: 30705/30754 processed; 6206 requests; 16 unavailable origins.
ORS: 30710/30754 processed; 6207 requests; 16 unavailable origins.
ORS: 30715/30754 processed; 6208 requests; 16 unavailable origins.
ORS: 30720/30754 processed; 6209 requests; 16 unavailable origins.
ORS: 30725/30754 processed; 6210 requests; 16 unavailable origins.
ORS: 30730/30754 processed; 6211 requests; 16 unavailable origins.
ORS: 30735/30754 processed; 6212 requests; 16 unavailable origins.
ORS: 30740/30754 processed; 6213 requests; 16 unavailable origins.
Unavailable origin 3.45315,48.56228 (3.45315,48.56228) [ors-3099]: Puits Jolly [station:FR::Quay:50194122:FR1; line:IDFM:C02433] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
ORS: 30745/30754 processed; 6219 requests; 17 unavailable origins.
ORS: 30750/30754 processed; 6220 requests; 17 unavailable origins.
Unavailable origin 3.50238,48.49254 (3.50238,48.49254) [ors-3099]: Théâtre [station:FR::Quay:50194196:FR1; line:IDFM:C01507] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
Unavailable origin 3.56064,48.73120 (3.56064,48.7312) [ors-3099]: Ecole de Esternay [station:FR::Quay:50193760:FR1; line:IDFM:C01501] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
ORS: 30754/30754 processed; 6225 requests; 19 unavailable origins.
Coverage: 30735/30754 requested origins cached; 19 unavailable, 0 not processed.
Unavailable origin diagnostics:
  1.87102,48.91296 (1.87102,48.91296) [ors-3099] — Cauchoiserie rue des Bois [station:FR::Quay:50164915:FR1; line:IDFM:C00118] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
  1.87117,48.91296 (1.87117,48.91296) [ors-3099] — Cauchoiserie Rue des Bois [station:FR::Quay:50199819:FR1; line:IDFM:C00119] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
  2.02713,48.92927 (2.02713,48.92927) [ors-3099] — Pont de l'Île [station:FR::Quay:50167392:FR1; line:IDFM:C02552] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
  2.09919,48.32700 (2.09919,48.327) [ors-3099] — La Source [station:FR::Quay:50175028:FR1; line:IDFM:C02067, line:IDFM:C02068, line:IDFM:C02431] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
  2.12234,49.06298 (2.12234,49.06298) [ors-3099] — Chemin du Général [station:FR::Quay:50165687:FR1; line:IDFM:C00394] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
  2.27345,48.94347 (2.27345,48.94347) [snap-too-far] — Pointe Môle 2-3 [station:FR::Quay:50218870:FR1; line:IDFM:C01839] — ORS snapped center is 425 m from the station (maximum 250 m); check OSM coverage.
  2.29440,48.96144 (2.2944,48.96144) [ors-3099] — Cygne d'Enghien [station:FR::Quay:50166289:FR1; line:IDFM:C00307] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
  2.45198,48.81740 (2.45198,48.8174) [ors-3099] — Roseraie [station:FR::Quay:50220568:FR1; line:IDFM:C01140] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
  2.52056,49.07941 (2.52056,49.07941) [snap-too-far] — Central Space/Bâtiment C [station:FR::Quay:50197130:FR1; line:IDFM:C00230] — ORS snapped center is 267 m from the station (maximum 250 m); check OSM coverage.
  2.52396,49.09006 (2.52396,49.09006) [ors-3099] — Moimont [station:FR::Quay:50197910:FR1; line:IDFM:C00230] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
  2.58087,48.95511 (2.58087,48.95511) [ors-3099] — Briand [station:FR::Quay:50198174:FR1; line:IDFM:C02060] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
  2.61148,48.98300 (2.61148,48.983) [ors-3099] — Fulbert Lenfant [station:FR::Quay:50198074:FR1; line:IDFM:C02060] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
  2.74046,48.48995 (2.74046,48.48995) [ors-3099] — Clos Pensées [station:FR::Quay:50190973:FR1; line:IDFM:C00792] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
  2.74441,48.48784 (2.74441,48.48784) [ors-3099] — Quai des Vallées 1 [station:FR::Quay:50191470:FR1; line:IDFM:C00791] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
  2.90203,48.38760 (2.90203,48.3876) [ors-3099] — Rue de la Garenne [station:FR::Quay:50193192:FR1; line:IDFM:C01439] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
  3.00530,48.55559 (3.0053,48.55559) [ors-3099] — Charlotte Delbo [station:FR::Quay:50193692:FR1; line:IDFM:C02294, line:IDFM:C02585] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
  3.45315,48.56228 (3.45315,48.56228) [ors-3099] — Puits Jolly [station:FR::Quay:50194122:FR1; line:IDFM:C02433] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
  3.50238,48.49254 (3.50238,48.49254) [ors-3099] — Théâtre [station:FR::Quay:50194196:FR1; line:IDFM:C01507] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
  3.56064,48.73120 (3.56064,48.7312) [ors-3099] — Ecole de Esternay [station:FR::Quay:50193760:FR1; line:IDFM:C01501] — ORS 500 (code 3099): Unable to build an isochrone map.; station unavailable, check OSM coverage/access to the walking network.
Unavailable origins remain excluded from coverage and will be retried on the next run; no snap threshold was relaxed.
Combining line line:IDFM:C00001: 31/31 stations.
Combining line line:IDFM:C00003: 28/28 stations.
Combining line line:IDFM:C00004: 37/37 stations.
Combining line line:IDFM:C00006: 26/26 stations.
Combining line line:IDFM:C00007: 20/20 stations.
Combining line line:IDFM:C00009: 21/21 stations.
Combining line line:IDFM:C00010: 11/11 stations.
Combining line line:IDFM:C00011: 17/17 stations.
Combining line line:IDFM:C00012: 16/16 stations.
Combining line line:IDFM:C00014: 18/18 stations.
Combining line line:IDFM:C00015: 10/10 stations.
Combining line line:IDFM:C00016: 39/39 stations.
Combining line line:IDFM:C00017: 14/14 stations.
Combining line line:IDFM:C00018: 29/29 stations.
Combining line line:IDFM:C00019: 12/12 stations.
Combining line line:IDFM:C00020: 20/20 stations.
Combining line line:IDFM:C00021: 14/14 stations.
Combining line line:IDFM:C00024: 7/7 stations.
Combining line line:IDFM:C00025: 20/20 stations.
Combining line line:IDFM:C00026: 14/14 stations.
Combining line line:IDFM:C00027: 24/24 stations.
Combining line line:IDFM:C00028: 17/17 stations.
Combining line line:IDFM:C00029: 41/41 stations.
Combining line line:IDFM:C00030: 14/14 stations.
Combining line line:IDFM:C00031: 52/52 stations.
Combining line line:IDFM:C00032: 43/43 stations.
Combining line line:IDFM:C00033: 19/19 stations.
